id,driver_id,start_ts,end_ts,vehicle_id,ambulatory_riders,handicapped_riders,total_riders,status,updated_at
133568,2733.0,2022-01-27 17:46:51,2022-01-27 18:56:39,51,11,0,11,Completed,2022-07-23 21:04:15
133554,16576.0,2022-01-27 20:26:29,2022-01-27 22:38:14,5,6,0,6,Completed,2022-02-18 19:51:48
133554,16576.0,2022-01-27 20:26:29,2022-01-27 22:38:14,5,6,0,6,Completed,2022-07-23 21:03:40
133552,16576.0,2022-01-27 11:45:11,2022-01-27 13:42:06,5,6,0,6,Completed,2022-02-18 19:51:52
133552,16576.0,2022-01-27 11:45:11,2022-01-27 13:42:06,5,6,0,6,Completed,2022-07-23 21:03:34
133539,2190.0,2022-01-31 20:34:39,2022-01-31 21:32:46,46,7,0,7,Completed,2022-02-18 19:51:59
133539,2190.0,2022-01-31 20:34:39,2022-01-31 21:32:46,46,7,0,7,Completed,2022-07-23 21:03:04
133520,2733.0,2022-01-27 00:02:06,2022-01-27 01:27:51,51,1,0,1,Completed,2022-02-18 19:52:06
133520,2733.0,2022-01-27 00:02:06,2022-01-27 01:27:51,51,1,0,1,Completed,2022-07-23 21:02:19
133517,3843.0,2022-01-26 16:54:58,2022-01-26 19:04:58,83,12,0,12,Completed,2022-02-18 19:52:09
133517,3843.0,2022-01-26 16:54:58,2022-01-26 19:04:58,83,12,0,12,Completed,2022-07-23 21:02:09
133513,2167.0,2022-01-26 17:59:55,2022-01-26 19:46:06,55,9,0,9,Completed,2022-02-18 19:52:14
133513,2167.0,2022-01-26 17:59:55,2022-01-26 19:46:06,55,9,0,9,Completed,2022-07-23 21:01:56
133510,15715.0,2022-01-26 11:31:55,2022-01-26 12:45:20,46,14,0,14,Completed,2022-02-18 19:52:16
133510,15715.0,2022-01-26 11:31:55,2022-01-26 12:45:20,46,14,0,14,Completed,2022-07-23 21:01:49
133508,2733.0,2022-01-26 19:43:18,2022-01-26 20:32:13,51,1,0,1,Completed,2022-02-18 19:52:18
133508,2733.0,2022-01-26 19:43:18,2022-01-26 20:32:13,51,1,0,1,Completed,2022-07-23 21:01:42
133471,3843.0,2022-01-25 03:32:38,2022-01-25 05:12:18,83,12,0,12,Completed,2022-02-18 19:52:26
133471,3843.0,2022-01-25 03:32:38,2022-01-25 05:12:18,83,12,0,12,Completed,2022-07-23 21:00:24
133469,2167.0,2022-01-25 03:24:35,2022-01-25 04:54:35,55,14,0,14,Completed,2022-02-18 19:52:29
133469,2167.0,2022-01-25 03:24:35,2022-01-25 04:54:35,55,14,0,14,Completed,2022-07-23 21:00:18
133426,16576.0,2022-01-26 02:51:36,2022-01-26 04:49:10,253,12,0,12,Completed,2022-02-18 19:52:34
133425,2190.0,2022-01-25 16:43:41,2022-01-25 18:44:32,46,14,0,14,Completed,2022-02-18 19:52:36
133425,2190.0,2022-01-25 16:43:41,2022-01-25 18:44:32,46,14,0,14,Completed,2022-07-23 20:58:37
133424,15602.0,2022-01-25 16:57:14,2022-01-25 18:48:26,81,12,0,12,Completed,2022-02-18 19:52:40
133424,15602.0,2022-01-25 16:57:14,2022-01-25 18:48:26,81,12,0,12,Completed,2022-07-23 20:58:33
133344,45.0,2022-01-26 21:02:30,2022-01-26 21:58:02,51,1,0,1,Completed,2022-02-18 19:52:54
133344,45.0,2022-01-26 21:02:30,2022-01-26 21:58:02,51,1,0,1,Completed,2022-07-23 20:55:00
133342,3843.0,2022-01-27 20:53:41,2022-01-27 21:37:16,83,1,0,1,Completed,2022-02-18 19:52:56
133342,3843.0,2022-01-27 20:53:41,2022-01-27 21:37:16,83,1,0,1,Completed,2022-07-23 20:54:56
133315,16576.0,2022-01-26 12:10:45,2022-01-26 13:05:21,5,2,0,2,Completed,2022-02-18 19:53:00
133315,16576.0,2022-01-26 12:10:45,2022-01-26 13:05:21,5,2,0,2,Completed,2022-07-23 20:53:44
133314,16576.0,2022-01-26 19:10:05,2022-01-26 20:33:01,5,2,0,2,Completed,2022-02-18 19:53:02
133314,16576.0,2022-01-26 19:10:05,2022-01-26 20:33:01,5,2,0,2,Completed,2022-07-23 20:53:39
133307,15392.0,2022-01-25 19:12:28,2022-01-25 19:33:25,7,1,0,1,Completed,2022-02-18 19:53:06
133304,15392.0,2022-01-29 12:24:56,2022-01-29 12:42:51,7,1,0,1,Completed,2022-02-18 19:53:08
133304,15392.0,2022-01-29 12:24:56,2022-01-29 12:42:51,7,1,0,1,Completed,2022-07-23 20:53:22
133302,15392.0,2022-01-31 19:05:42,2022-01-31 19:22:18,7,1,0,1,Completed,2022-02-18 19:53:12
133302,15392.0,2022-01-31 19:05:42,2022-01-31 19:22:18,7,1,0,1,Completed,2022-07-23 20:53:18
133303,16576.0,2022-01-31 23:20:59,2022-02-01 00:18:27,253,1,0,1,Completed,2022-02-18 19:53:10
133303,16576.0,2022-01-31 23:20:59,2022-02-01 00:18:27,253,1,0,1,Completed,2022-07-23 20:53:20
133300,15392.0,2022-01-31 10:01:22,2022-01-31 10:15:49,7,1,0,1,Completed,2022-02-18 19:53:17
133300,15392.0,2022-01-31 10:01:22,2022-01-31 10:15:49,7,1,0,1,Completed,2022-07-23 20:53:13
133301,16576.0,2022-01-31 14:31:47,2022-01-31 15:16:26,253,1,0,1,Completed,2022-02-18 19:53:15
133301,16576.0,2022-01-31 14:31:47,2022-01-31 15:16:26,253,1,0,1,Completed,2022-07-23 20:53:15
133298,16576.0,2022-01-26 23:16:59,2022-01-27 00:14:53,253,1,0,1,Completed,2022-02-18 19:53:20
133298,16576.0,2022-01-26 23:16:59,2022-01-27 00:14:53,253,1,0,1,Completed,2022-07-23 20:53:07
133595,15392.0,2022-01-26 15:27:21,2022-01-26 16:03:46,7,1,0,1,Completed,2022-02-18 19:51:22
133595,15392.0,2022-01-26 15:27:21,2022-01-26 16:03:46,7,1,0,1,Completed,2022-07-23 21:05:25
133294,15392.0,2022-01-26 12:29:50,2022-01-26 12:46:48,7,1,0,1,Completed,2022-02-18 19:53:23
133294,15392.0,2022-01-26 12:29:50,2022-01-26 12:46:48,7,1,0,1,Completed,2022-07-23 20:52:49
133293,15392.0,2022-01-26 12:03:18,2022-01-26 12:29:42,7,1,0,1,Completed,2022-02-18 19:53:25
133293,15392.0,2022-01-26 12:03:18,2022-01-26 12:29:42,7,1,0,1,Completed,2022-07-23 20:52:47
133289,15392.0,2022-01-27 13:01:14,2022-01-27 15:19:14,7,1,0,1,Completed,2022-02-18 19:53:27
133289,15392.0,2022-01-27 13:01:14,2022-01-27 15:19:14,7,1,0,1,Completed,2022-07-23 20:52:40
133287,15392.0,2022-01-27 12:31:31,2022-01-27 12:47:45,7,1,0,1,Completed,2022-02-18 19:53:29
133287,15392.0,2022-01-27 12:31:31,2022-01-27 12:47:45,7,1,0,1,Completed,2022-07-23 20:52:36
133285,15392.0,2022-01-27 10:11:51,2022-01-27 10:31:36,7,1,0,1,Completed,2022-02-18 19:53:32
133285,15392.0,2022-01-27 10:11:51,2022-01-27 10:31:36,7,1,0,1,Completed,2022-07-23 20:52:31
133286,15392.0,2022-01-27 11:55:36,2022-01-27 12:31:21,7,1,0,1,Completed,2022-02-18 19:53:31
133286,15392.0,2022-01-27 11:55:36,2022-01-27 12:31:21,7,1,0,1,Completed,2022-07-23 20:52:34
133284,16576.0,2022-01-28 23:37:31,2022-01-29 00:43:23,5,2,0,2,Completed,2022-02-18 19:53:34
133284,16576.0,2022-01-28 23:37:31,2022-01-29 00:43:23,5,2,0,2,Completed,2022-07-23 20:52:29
133280,15392.0,2022-01-28 13:46:36,2022-01-28 14:16:33,7,1,0,1,Completed,2022-02-18 19:53:40
133280,15392.0,2022-01-28 13:46:36,2022-01-28 14:16:33,7,1,0,1,Completed,2022-07-23 20:52:19
133281,15392.0,2022-01-28 14:46:13,2022-01-28 15:16:30,7,1,0,1,Completed,2022-02-18 19:53:38
133281,15392.0,2022-01-28 14:46:13,2022-01-28 15:16:30,7,1,0,1,Completed,2022-07-23 20:52:22
133278,15392.0,2022-01-28 10:17:41,2022-01-28 10:36:10,7,1,0,1,Completed,2022-02-18 19:53:43
133278,15392.0,2022-01-28 10:17:41,2022-01-28 10:36:10,7,1,0,1,Completed,2022-07-23 20:52:14
133279,15392.0,2022-01-28 12:19:41,2022-01-28 12:45:25,7,1,0,1,Completed,2022-02-18 19:53:41
133279,15392.0,2022-01-28 12:19:41,2022-01-28 12:45:25,7,1,0,1,Completed,2022-07-23 20:52:17
133250,15392.0,2022-01-25 15:19:19,2022-01-25 16:09:35,7,1,0,1,Completed,2022-02-18 19:53:53
133250,15392.0,2022-01-25 15:19:19,2022-01-25 16:09:35,7,1,0,1,Completed,2022-07-23 20:50:53
133248,15392.0,2022-01-25 13:27:19,2022-01-25 13:50:49,7,1,0,1,Completed,2022-02-18 19:53:57
133248,15392.0,2022-01-25 13:27:19,2022-01-25 13:50:49,7,1,0,1,Completed,2022-07-23 20:50:47
133249,15392.0,2022-01-25 14:42:32,2022-01-25 15:17:38,7,1,0,1,Completed,2022-02-18 19:53:55
133249,15392.0,2022-01-25 14:42:32,2022-01-25 15:17:38,7,1,0,1,Completed,2022-07-23 20:50:50
133245,15392.0,2022-01-25 10:02:25,2022-01-25 10:17:59,7,1,0,1,Completed,2022-02-18 19:54:01
133245,15392.0,2022-01-25 10:02:25,2022-01-25 10:17:59,7,1,0,1,Completed,2022-07-23 20:50:38
133246,15392.0,2022-01-25 12:06:08,2022-01-25 12:31:08,7,1,0,1,Completed,2022-02-18 19:53:59
133246,15392.0,2022-01-25 12:06:08,2022-01-25 12:31:08,7,1,0,1,Completed,2022-07-23 20:50:40
133236,15602.0,2022-01-25 11:01:39,2022-01-25 12:44:17,46,1,0,1,Completed,2022-02-18 19:54:07
133236,15602.0,2022-01-25 11:01:39,2022-01-25 12:44:17,46,1,0,1,Completed,2022-07-23 20:50:22
133235,16576.0,2022-01-25 11:41:57,2022-01-25 12:54:13,46,14,0,14,Completed,2022-02-18 19:54:09
133235,16576.0,2022-01-25 11:41:57,2022-01-25 12:54:13,46,14,0,14,Completed,2022-07-23 20:50:18
133234,2167.0,2022-01-25 06:09:19,2022-01-25 08:09:56,55,14,0,14,Completed,2022-02-18 19:54:12
133122,15602.0,2022-01-25 09:43:04,2022-01-25 10:58:04,46,6,0,6,Completed,2022-02-18 19:54:29
133122,15602.0,2022-01-25 09:43:04,2022-01-25 10:58:04,46,6,0,6,Completed,2022-07-23 20:45:35
133120,15602.0,2022-01-26 09:42:13,2022-01-26 10:52:41,81,6,0,6,Completed,2022-02-18 19:54:31
133120,15602.0,2022-01-26 09:42:13,2022-01-26 10:52:41,81,6,0,6,Completed,2022-07-23 20:45:31
133119,15715.0,2022-01-27 09:43:52,2022-01-27 10:48:35,81,6,0,6,Completed,2022-02-18 19:54:33
133119,15715.0,2022-01-27 09:43:52,2022-01-27 10:48:35,81,6,0,6,Completed,2022-07-23 20:45:28
133117,15715.0,2022-01-28 09:40:23,2022-01-28 10:48:02,46,6,0,6,Completed,2022-02-18 19:54:35
133117,15715.0,2022-01-28 09:40:23,2022-01-28 10:48:02,46,6,0,6,Completed,2022-07-23 20:45:23
133063,45.0,2022-01-25 02:11:41,2022-02-01 01:56:27,85,1,0,1,Completed,2022-02-18 19:54:39
133063,45.0,2022-01-25 02:11:41,2022-02-01 01:56:27,85,1,0,1,Completed,2022-07-23 20:43:35
133059,45.0,2022-01-24 21:05:45,2022-01-24 22:07:52,46,1,0,1,Completed,2022-02-18 19:54:43
133059,45.0,2022-01-24 21:05:45,2022-01-24 22:07:52,46,1,0,1,Completed,2022-07-23 20:43:24
133057,16576.0,2022-01-24 22:30:09,2022-01-24 23:39:15,253,1,0,1,Completed,2022-02-18 19:54:48
133057,16576.0,2022-01-24 22:30:09,2022-01-24 23:39:15,253,1,0,1,Completed,2022-07-23 20:43:18
133058,16576.0,2022-01-24 23:39:46,2022-01-25 00:15:17,253,1,0,1,Completed,2022-02-18 19:54:46
133058,16576.0,2022-01-24 23:39:46,2022-01-25 00:15:17,253,1,0,1,Completed,2022-07-23 20:43:22
133055,15392.0,2022-01-24 14:51:48,2022-01-24 15:18:02,7,1,0,1,Completed,2022-02-18 19:54:52
133055,15392.0,2022-01-24 14:51:48,2022-01-24 15:18:02,7,1,0,1,Completed,2022-07-23 20:43:14
133056,15392.0,2022-01-24 15:44:07,2022-01-24 16:07:24,7,1,0,1,Completed,2022-02-18 19:54:50
133056,15392.0,2022-01-24 15:44:07,2022-01-24 16:07:24,7,1,0,1,Completed,2022-07-23 20:43:16
133020,24.0,2022-01-26 19:43:57,2022-01-26 22:19:15,71,0,0,0,Completed,2022-02-18 19:55:11
133019,23.0,2022-01-26 20:54:01,2022-01-26 22:06:12,72,3,0,3,Completed,2022-02-18 19:55:13
133016,24.0,2022-01-26 18:44:56,2022-01-26 19:43:08,71,2,0,2,Completed,2022-02-18 19:55:15
133015,23.0,2022-01-26 19:07:46,2022-01-26 20:53:51,72,2,2,4,Completed,2022-02-18 19:55:17
133012,23.0,2022-01-26 13:51:23,2022-01-26 15:21:31,72,3,0,3,Completed,2022-02-18 19:55:21
133010,24.0,2022-01-26 13:06:06,2022-01-26 15:13:06,71,5,0,5,Completed,2022-02-18 19:55:23
133008,24.0,2022-01-26 11:18:53,2022-01-26 13:05:50,71,4,0,4,Completed,2022-02-18 19:55:27
133007,23.0,2022-01-26 10:53:03,2022-01-26 13:00:11,72,1,2,3,Completed,2022-02-18 19:55:29
133006,11.0,2022-01-26 11:20:08,2022-01-26 13:16:41,42,3,0,3,Completed,2022-02-18 19:55:31
133005,23.0,2022-01-25 19:47:58,2022-01-25 21:48:24,72,3,0,3,Completed,2022-02-18 19:55:33
133003,33.0,2022-01-25 18:14:17,2022-01-25 21:31:52,41,2,1,3,Completed,2022-02-18 19:55:35
133002,24.0,2022-01-25 19:58:38,2022-01-25 22:18:25,71,5,0,5,Completed,2022-02-18 19:55:37
133001,23.0,2022-01-25 19:05:25,2022-01-25 19:47:17,72,2,0,2,Completed,2022-02-18 19:55:39
133000,24.0,2022-01-25 18:49:56,2022-01-25 19:56:16,71,2,0,2,Completed,2022-02-18 19:55:41
132999,11.0,2022-01-25 18:41:48,2022-01-25 19:38:25,42,0,1,1,Completed,2022-02-18 19:55:43
132998,11.0,2022-01-25 13:08:55,2022-01-25 15:31:36,42,6,0,6,Completed,2022-02-18 19:55:45
132996,23.0,2022-01-25 13:38:19,2022-01-25 16:01:43,72,2,1,3,Completed,2022-02-18 19:55:47
132995,33.0,2022-01-25 13:28:17,2022-01-25 14:58:17,71,4,0,4,Completed,2022-02-18 19:55:49
132994,33.0,2022-01-25 11:48:54,2022-01-25 13:22:24,71,3,0,3,Completed,2022-02-18 19:55:51
132993,23.0,2022-01-25 11:38:04,2022-01-25 13:35:15,72,2,1,3,Completed,2022-02-18 19:55:53
132990,11.0,2022-01-24 20:10:10,2022-01-24 21:57:19,42,3,1,4,Completed,2022-02-18 19:55:55
132989,23.0,2022-01-24 20:52:30,2022-01-24 22:46:33,72,3,0,3,Completed,2022-02-18 19:55:57
132988,24.0,2022-01-24 20:18:46,2022-01-24 21:59:23,71,4,0,4,Completed,2022-02-18 19:55:59
132987,33.0,2022-01-24 20:00:57,2022-01-25 01:26:17,41,3,0,3,Completed,2022-02-18 19:56:01
132986,33.0,2022-01-24 17:58:40,2022-01-24 19:58:30,41,4,0,4,Completed,2022-02-18 19:56:03
132985,24.0,2022-01-24 18:47:08,2022-01-24 20:18:23,71,4,0,4,Completed,2022-02-18 19:56:05
132983,11.0,2022-01-24 18:40:09,2022-01-24 20:07:54,42,2,0,2,Completed,2022-02-18 19:56:09
132981,11.0,2022-01-24 13:17:21,2022-01-24 14:57:11,42,3,1,4,Completed,2022-02-18 19:56:14
132980,24.0,2022-01-24 13:08:04,2022-01-24 14:42:49,71,4,0,4,Completed,2022-02-18 19:56:15
132979,33.0,2022-01-24 13:38:30,2022-01-24 15:36:05,41,4,0,4,Completed,2022-02-18 19:56:18
132978,33.0,2022-01-24 12:10:10,2022-01-24 13:18:23,41,5,0,5,Completed,2022-02-18 19:56:20
132977,24.0,2022-01-24 10:55:56,2022-01-24 13:07:42,71,5,0,5,Completed,2022-02-18 19:56:22
132976,23.0,2022-01-24 11:15:25,2022-01-24 13:16:36,72,1,2,3,Completed,2022-02-18 19:56:24
132975,11.0,2022-01-24 11:17:03,2022-01-24 13:17:16,42,3,0,3,Completed,2022-02-18 19:56:26
132815,16576.0,2022-01-22 20:29:02,2022-01-22 21:23:49,253,1,0,1,Completed,2022-02-18 19:56:46
132815,16576.0,2022-01-22 20:29:02,2022-01-22 21:23:49,253,1,0,1,Completed,2022-07-23 20:33:00
132787,2167.0,2022-01-22 03:01:38,2022-01-22 04:30:53,55,14,0,14,Completed,2022-02-18 19:56:53
132787,2167.0,2022-01-22 03:01:38,2022-01-22 04:30:53,55,14,0,14,Completed,2022-07-23 20:31:38
132786,16576.0,2022-01-22 03:48:13,2022-01-22 04:45:24,253,11,0,11,Completed,2022-02-18 19:56:56
132786,16576.0,2022-01-22 03:48:13,2022-01-22 04:45:24,253,11,0,11,Completed,2022-07-23 20:31:33
132785,2190.0,2022-01-22 12:34:17,2022-01-22 13:13:11,46,11,0,11,Completed,2022-02-18 19:57:01
132785,2190.0,2022-01-22 12:34:17,2022-01-22 13:13:11,46,11,0,11,Completed,2022-07-23 20:31:29
132601,2733.0,2022-01-28 17:46:16,2022-01-28 18:54:57,55,10,0,10,Completed,2022-02-18 19:57:24
132601,2733.0,2022-01-28 17:46:16,2022-01-28 18:54:57,55,10,0,10,Completed,2022-07-23 20:22:44
132597,3843.0,2022-01-28 11:29:15,2022-01-28 12:49:08,83,23,0,23,Completed,2022-02-18 19:57:27
132597,3843.0,2022-01-28 11:29:15,2022-01-28 12:49:08,83,23,0,23,Completed,2022-07-23 20:22:30
132593,15602.0,2022-01-28 11:52:55,2022-01-28 12:28:27,81,5,0,5,Completed,2022-02-18 19:57:29
132593,15602.0,2022-01-28 11:52:55,2022-01-28 12:28:27,81,5,0,5,Completed,2022-07-23 20:22:15
132590,2733.0,2022-01-31 02:09:05,2022-01-31 02:57:13,51,5,0,5,Completed,2022-02-18 19:57:31
132590,2733.0,2022-01-31 02:09:05,2022-01-31 02:57:13,51,5,0,5,Completed,2022-07-23 20:22:04
132589,3843.0,2022-01-31 01:46:36,2022-01-31 03:04:43,83,21,0,21,Completed,2022-02-18 19:57:34
132589,3843.0,2022-01-31 01:46:36,2022-01-31 03:04:43,83,21,0,21,Completed,2022-07-23 20:22:02
132586,2733.0,2022-01-24 02:08:12,2022-01-24 03:03:34,51,6,0,6,Completed,2022-02-18 19:57:36
132586,2733.0,2022-01-24 02:08:12,2022-01-24 03:03:34,51,6,0,6,Completed,2022-07-23 20:21:55
132585,3843.0,2022-01-24 01:56:49,2022-01-24 03:09:37,83,23,0,23,Completed,2022-02-18 19:57:39
132585,3843.0,2022-01-24 01:56:49,2022-01-24 03:09:37,83,23,0,23,Completed,2022-07-23 20:21:49
132583,2733.0,2022-01-25 03:41:18,2022-01-25 04:57:45,51,12,0,12,Completed,2022-02-18 19:57:41
132583,2733.0,2022-01-25 03:41:18,2022-01-25 04:57:45,51,12,0,12,Completed,2022-07-23 20:21:43
132581,2733.0,2022-01-24 17:45:07,2022-01-24 19:02:16,51,12,0,12,Completed,2022-02-18 19:57:44
132581,2733.0,2022-01-24 17:45:07,2022-01-24 19:02:16,51,12,0,12,Completed,2022-07-23 20:21:29
132580,2733.0,2022-01-24 15:20:24,2022-01-24 16:50:33,51,12,0,12,Completed,2022-02-18 19:57:47
132580,2733.0,2022-01-24 15:20:24,2022-01-24 16:50:33,51,12,0,12,Completed,2022-07-23 20:21:24
132579,15602.0,2022-01-24 10:52:36,2022-01-24 12:38:48,46,14,0,14,Completed,2022-02-18 19:57:51
132579,15602.0,2022-01-24 10:52:36,2022-01-24 12:38:48,46,14,0,14,Completed,2022-07-23 20:21:18
132577,3843.0,2022-01-25 01:52:18,2022-01-25 03:09:47,83,23,0,23,Completed,2022-02-18 19:57:53
132577,3843.0,2022-01-25 01:52:18,2022-01-25 03:09:47,83,23,0,23,Completed,2022-07-23 20:21:07
132572,2733.0,2022-01-25 15:21:39,2022-01-25 16:40:40,51,14,0,14,Completed,2022-02-18 19:57:58
132572,2733.0,2022-01-25 15:21:39,2022-01-25 16:40:40,51,14,0,14,Completed,2022-07-23 20:20:51
132571,15715.0,2022-01-25 11:13:31,2022-01-25 12:51:41,81,12,0,12,Completed,2022-02-18 19:58:00
132571,15715.0,2022-01-25 11:13:31,2022-01-25 12:51:41,81,12,0,12,Completed,2022-07-23 20:20:46
132569,3843.0,2022-01-26 02:10:40,2022-01-26 03:16:26,83,22,0,22,Completed,2022-02-18 19:58:04
132569,3843.0,2022-01-26 02:10:40,2022-01-26 03:16:26,83,22,0,22,Completed,2022-07-23 20:20:40
132567,2733.0,2022-01-27 03:42:35,2022-01-27 04:55:06,41,11,0,11,Completed,2022-02-18 19:58:05
132567,2733.0,2022-01-27 03:42:35,2022-01-27 04:55:06,41,11,0,11,Completed,2022-07-23 20:20:33
132561,2167.0,2022-01-26 23:33:28,2022-01-27 01:16:36,81,12,0,12,Completed,2022-02-18 19:58:11
132561,2167.0,2022-01-26 23:33:28,2022-01-27 01:16:36,81,12,0,12,Completed,2022-07-23 20:20:07
132559,3843.0,2022-01-27 02:05:18,2022-01-27 03:12:26,83,23,0,23,Completed,2022-02-18 19:58:13
132542,2167.0,2022-01-25 01:55:03,2022-01-25 02:44:09,55,14,0,14,Completed,2022-02-18 19:58:17
132542,2167.0,2022-01-25 01:55:03,2022-01-25 02:44:09,55,14,0,14,Completed,2022-07-23 20:18:41
132541,2167.0,2022-01-24 20:39:15,2022-01-24 22:13:36,55,13,0,13,Completed,2022-02-18 19:58:20
132541,2167.0,2022-01-24 20:39:15,2022-01-24 22:13:36,55,13,0,13,Completed,2022-07-23 20:18:19
132540,2167.0,2022-01-24 17:14:56,2022-01-24 19:28:24,55,12,0,12,Completed,2022-02-18 19:58:22
132540,2167.0,2022-01-24 17:14:56,2022-01-24 19:28:24,55,12,0,12,Completed,2022-07-23 20:18:15
132538,2167.0,2022-01-24 05:49:17,2022-01-24 08:44:22,55,14,0,14,Completed,2022-02-18 19:58:25
132538,2167.0,2022-01-24 05:49:17,2022-01-24 08:44:22,55,14,0,14,Completed,2022-07-23 20:18:08
132536,2190.0,2022-01-24 16:38:35,2022-01-24 18:52:29,46,14,0,14,Completed,2022-02-18 19:58:27
132536,2190.0,2022-01-24 16:38:35,2022-01-24 18:52:29,46,14,0,14,Completed,2022-07-23 20:18:00
132534,3843.0,2022-01-24 17:57:12,2022-01-24 19:56:31,83,9,0,9,Completed,2022-02-18 19:58:29
132534,3843.0,2022-01-24 17:57:12,2022-01-24 19:56:31,83,9,0,9,Completed,2022-07-23 20:17:44
132532,2167.0,2022-01-26 01:45:57,2022-01-26 02:39:15,55,14,0,14,Completed,2022-02-18 19:58:32
132532,2167.0,2022-01-26 01:45:57,2022-01-26 02:39:15,55,14,0,14,Completed,2022-07-23 20:17:34
132531,2167.0,2022-01-25 20:39:13,2022-01-25 21:54:02,253,13,0,13,Completed,2022-02-18 19:58:34
132531,2167.0,2022-01-25 20:39:13,2022-01-25 21:54:02,253,13,0,13,Completed,2022-07-23 20:17:28
132527,3843.0,2022-01-25 05:12:37,2022-01-25 07:49:16,83,9,0,9,Completed,2022-02-18 19:58:36
132527,3843.0,2022-01-25 05:12:37,2022-01-25 07:49:16,83,9,0,9,Completed,2022-07-23 20:17:09
132522,3843.0,2022-01-25 17:57:59,2022-01-25 20:08:41,83,9,0,9,Completed,2022-02-18 19:58:38
132522,3843.0,2022-01-25 17:57:59,2022-01-25 20:08:41,83,9,0,9,Completed,2022-07-23 20:16:44
132520,2167.0,2022-01-27 01:16:42,2022-01-27 02:32:11,55,14,0,14,Completed,2022-02-18 19:58:41
132520,2167.0,2022-01-27 01:16:42,2022-01-27 02:32:11,55,14,0,14,Completed,2022-07-23 20:16:27
132519,2167.0,2022-01-26 20:42:37,2022-01-26 21:47:13,55,13,0,13,Completed,2022-02-18 19:58:43
132519,2167.0,2022-01-26 20:42:37,2022-01-26 21:47:13,55,13,0,13,Completed,2022-07-23 20:16:24
132517,15602.0,2022-01-26 11:24:21,2022-01-26 13:08:28,55,14,0,14,Completed,2022-02-18 19:58:45
132517,15602.0,2022-01-26 11:24:21,2022-01-26 13:08:28,55,14,0,14,Completed,2022-07-23 20:16:18
132515,3843.0,2022-01-26 06:08:19,2022-01-26 07:42:00,83,9,0,9,Completed,2022-02-18 19:58:47
132515,3843.0,2022-01-26 06:08:19,2022-01-26 07:42:00,83,9,0,9,Completed,2022-07-23 20:16:11
132512,2167.0,2022-01-26 06:25:44,2022-01-26 08:22:33,55,14,0,14,Completed,2022-02-18 19:58:49
132512,2167.0,2022-01-26 06:25:44,2022-01-26 08:22:33,55,14,0,14,Completed,2022-07-23 20:15:59
132508,2167.0,2022-01-31 01:22:32,2022-01-31 02:25:00,55,10,0,10,Completed,2022-02-18 19:58:52
132508,2167.0,2022-01-31 01:22:32,2022-01-31 02:25:00,55,10,0,10,Completed,2022-07-23 20:15:32
132500,3843.0,2022-01-27 06:06:22,2022-01-27 07:38:48,83,9,0,9,Completed,2022-02-18 19:58:59
132497,2167.0,2022-01-27 05:45:03,2022-01-27 07:40:48,55,11,0,11,Completed,2022-02-18 19:59:02
132497,2167.0,2022-01-27 05:45:03,2022-01-27 07:40:48,55,11,0,11,Completed,2022-07-23 20:14:53
132491,15715.0,2022-01-28 11:25:15,2022-01-28 12:25:58,46,11,0,11,Completed,2022-02-18 19:59:04
132491,15715.0,2022-01-28 11:25:15,2022-01-28 12:25:58,46,11,0,11,Completed,2022-07-23 20:14:31
132489,2733.0,2022-01-28 06:06:52,2022-01-28 08:10:46,51,10,0,10,Completed,2022-02-18 19:59:07
132489,2733.0,2022-01-28 06:06:52,2022-01-28 08:10:46,51,10,0,10,Completed,2022-07-23 20:14:12
132448,2167.0,2022-01-23 20:36:08,2022-01-23 21:53:11,55,13,0,13,Completed,2022-02-18 19:59:13
132448,2167.0,2022-01-23 20:36:08,2022-01-23 21:53:11,55,13,0,13,Completed,2022-07-23 20:12:31
132447,2167.0,2022-01-24 01:17:09,2022-01-24 02:46:33,55,9,0,9,Completed,2022-02-18 19:59:15
132447,2167.0,2022-01-24 01:17:09,2022-01-24 02:46:33,55,9,0,9,Completed,2022-07-23 20:12:26
132446,3843.0,2022-01-23 20:02:29,2022-01-23 22:19:37,83,9,0,9,Completed,2022-02-18 19:59:18
132446,3843.0,2022-01-23 20:02:29,2022-01-23 22:19:37,83,9,0,9,Completed,2022-07-23 20:12:21
120422,16576.0,2022-03-07 21:48:26,2022-03-07 22:37:08,253,1,0,1,Completed,2022-03-07 22:37:10
120421,45.0,2022-02-28 22:18:13,2022-02-28 22:36:30,42,1,0,1,Completed,2022-02-28 22:36:31
120385,15392.0,2022-02-25 20:23:06,2022-02-25 20:32:52,7,1,0,1,Completed,2022-02-25 20:32:53
135987,15602.0,2022-02-10 09:58:08,2022-02-10 11:02:09,55,11,0,11,Completed,2022-02-18 19:34:53
135987,15602.0,2022-02-10 09:58:08,2022-02-10 11:02:09,55,11,0,11,Completed,2022-07-23 23:58:31
135978,15602.0,2022-02-11 10:01:00,2022-02-11 11:03:24,55,11,0,11,Completed,2022-02-18 19:35:09
135978,15602.0,2022-02-11 10:01:00,2022-02-11 11:03:24,55,11,0,11,Completed,2022-07-23 23:58:18
135890,2167.0,2022-02-05 17:41:44,2022-02-05 19:19:16,55,9,0,9,Completed,2022-02-18 19:36:43
135890,2167.0,2022-02-05 17:41:44,2022-02-05 19:19:16,55,9,0,9,Completed,2022-07-23 23:56:46
